Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC
SigPen',' - ',' - ',' - ',,,,,
Sign and dine deaf restaurant',' - ',' - ',' - ',,,,,
Signal Data',' - ',' - ',' - ',,,,,
Signasafe','68 South Service','Suite 100','Melville',,,,,
Signkeys',' - ',' - ',' - ',,,,,
Signpost',' - ',' - ','New York',,,,,
Silhouette Studio','147 Prince Street Suite 11',' - ','Brooklyn',,,,,
Silicon Valley Bank',' - ',' - ',' - ',,,,,
Silina's Health Shack',' - ',' - ',' - ',,,,,
Simba Productions',' - ',' - ',' - ',,,,,
Simily',' - ',' - ',' - ',,,,,
SimpleReach','41 W 25th Street',' - ','New York',,,,,
SimpleTexting',' - ',' - ','New York',,,,,
Simplified Financial Information',' - ',' - ',' - ',,,,,
Simplify LLC',' - ',' - ',' - ',,,,,
Simplist',' - ',' - ',' - ',,,,,
Simply Grid',' - ',' - ',' - ',,,,,
Simply-Heard',' - ',' - ',' - ',,,,,
SimplyEngage',' - ',' - ','New York',,,,,
Simulmedia',' - ',' - ','New York',,,,,
SingWho',' - ',' - ','New York',,,,,
SinglePlatform',' - ',' - ',' - ',,,,,
Sinu',' - ',' - ','New York',,,,,
Sip & Tips Nail Cafe',' - ',' - ',' - ',,,,,
Sir Kensington's',' - ',' - ',' - ',,,,,
Sirènes de Soleil',' - ',' - ',' - ',,,,,
Sitbacker',' - ',' - ',' - ',,,,,
Situation Interactive',' - ',' - ','New York',,,,,
Situity',' - ',' - ',' - ',,,,,
Skaldi LTD',' - ',' - ',' - ',,,,,
SketchFactor',' - ',' - ',' - ',,,,,
Sketchfab','900 Broadway',' - ','New York City',,,,,
SkillBridge',' - ',' - ',' - ',,,,,
Skillcrush',' - ',' - ',' - ',,,,,
Skillcrush',' - ',' - ',' - ',,,,,
"Skills Entertainment, Inc'",' - ',' - ',' - ',,,,,
Skillshare',' - ',' - ','New York',,,,,
Skin',' - ',' - ',' - ',,,,,
Skinesiology',' - ',' - ',' - ',,,,,
SkinnyEats',' - ',' - ',' - ',,,,,
Skipt',' - ',' - ',' - ',,,,,
Skrebel',' - ',' - ',' - ',,,,,
Skwirrels',' - ',' - ',' - ',,,,,
"Sky Homes, LLC'",' - ',' - ',' - ',,,,,
Sky Mall',' - ',' - ',' - ',,,,,
SkyChat',' - ',' - ',' - ',,,,,
Slader',' - ',' - ',' - ',,,,,
Slalom Consulting','12 W. 21st Street 7',' - ','New York',,,,,
Slated',' - ',' - ',' - ',,,,,
SleepBot',' - ',' - ',' - ',,,,,
SleepEasy',' - ',' - ',' - ',,,,,
SlideGeeks',' - ',' - ',' - ',,,,,
SlideTeam PowerPoint Designs',' - ',' - ',' - ',,,,,
Slidebean',' - ',' - ',' - ',,,,,
Slingshot Events LLC',' - ',' - ',' - ',,,,,
Sloan Capital',' - ',' - ',' - ',,,,,
Small Media Extra Large',' - ',' - ','Brooklyn',,,,,
Small Planet Digital','45 Main Street',' - ','Brooklyn',,,,,
Smallknot',' - ',' - ',' - ',,,,,
Smarp',' - ',' - ',' - ',,,,,
Smart Agriculture Analytics (SAA)',' - ',' - ',' - ',,,,,
Smart Desk',' - ',' - ',' - ',,,,,
Smart Host',' - ',' - ',' - ',,,,,
Smart Money Entrepreneurs - http://SME.vc',' - ',' - ',' - ',,,,,
Smart Siren Technology',' - ',' - ',' - ',,,,,
Smart Snack',' - ',' - ',' - ',,,,,
Smart workout',' - ',' - ',' - ',,,,,
SmartAC',' - ',' - ',' - ',,,,,
SmartAsset',' - ',' - ',' - ',,,,,
SmartCell',' - ',' - ',' - ',,,,,
SmartChow',' - ',' - ',' - ',,,,,
SmartFarms',' - ',' - ',' - ',,,,,
"SmartGenies, Inc.'",'222 SW Harrison Street',' - ','Portland',,,,,
SmartLighter',' - ',' - ',' - ',,,,,
SmartMoney',' - ',' - ',' - ',,,,,
SmartNet Solutions','401 Greenwich Street','Ste 5','New York',,,,,
SmartPhonoMania',' - ',' - ',' - ',,,,,
SmartWork',' - ',' - ',' - ',,,,,
Smartling','1375 Broadway','14th Floor','New York',,,,,
Smarton Learning Solutions Inc.',' - ',' - ',' - ',,,,,
Smeet','501 Fifth Ave',' - ','New York',,,,,
Smigin',' - ',' - ',' - ',,,,,
Smith & Keller',' - ',' - ','New York',,,,,
Smitten PR',' - ',' - ',' - ',,,,,
SmokeClouds','175 Varick St 409',' - ','New York',,,,,
SnagFilms',' - ',' - ','New York',,,,,
SnakBlox',' - ',' - ',' - ',,,,,
SnapGoods',' - ',' - ','Brooklyn',,,,,
Snaps! (fka GoldRun)',' - ',' - ',' - ',,,,,
Snooth Media',' - ',' - ','New York',,,,,
SnowDayInc',' - ',' - ',' - ',,,,,
Snowfall Systems',' - ',' - ',' - ',,,,,
SoCozy Salon Formulas for Kids',' - ',' - ',' - ',,,,,
SoTechie Spaces',' - ',' - ',' - ',,,,,
SoUL Cinematic City Guides by International Film Factory LLC',' - ',' - ',' - ',,,,,
Soaked Up',' - ',' - ',' - ',,,,,
Soara',' - ',' - ',' - ',,,,,
SocMediaFin','149 East 23rd Street',' - ','New York',,,,,
Sociable NY',' - ',' - ',' - ',,,,,
SociableNY',' - ',' - ',' - ',,,,,
SociableUS',' - ',' - ',' - ',,,,,
Social Amp',' - ',' - ','New York',,,,,
Social Assurity LLC',' - ',' - ',' - ',,,,,
Social Bicycles Inc','39 Wooster St',' - ','New York',,,,,
Social Blendr',' - ',' - ',' - ',,,,,
Social Fresh',' - ',' - ','New York',,,,,
Social Health Insurance',' - ',' - ',' - ',,,,,
Social Karma',' - ',' - ',' - ',,,,,
Social Media Link',' - ',' - ',' - ',,,,,
Social Media Today',' - ',' - ','New York',,,,,
Social Passport',' - ',' - ',' - ',,,,,
Social Power LLC',' - ',' - ',' - ',,,,,
Social Sitter',' - ',' - ',' - ',,,,,
Social Studies','2116 Ditmas Ave',' - ','Brooklyn',,,,,
SocialChorus',' - ',' - ','New York',,,,,
SocialFlow',"'52 Vanderbilt Avenue, 12th Floor, New York, NY 10017'",' - ','New York',,,,,
"SocialGrade, Inc.'",' - ',' - ',' - ',,,,,
SocialGuide',' - ',' - ','New York',,,,,
SocialQ',' - ',' - ','New York',,,,,
SocialSched',' - ',' - ',' - ',,,,,
Socialblood',' - ',' - ',' - ',,,,,
Socialbomb',' - ',' - ',' - ',,,,,
Socialgiri Inc',' - ',' - ',' - ',,,,,
Socialistic',' - ',' - ','New York',,,,,
Socialitical',' - ',' - ','New York',,,,,
Socialtyze','108 WEST 39TH STREET ',' - ','New York',,,,,
Socialyk - A DBA of Intelliber INC',' - ',' - ',' - ',,,,,
Society Consulting',"'230 Park Avenue, Suite 1001'",' - ','New York',,,,,
Sociocast Networks LLC',' - ',' - ',' - ',,,,,
Sock Bin',' - ',' - ',' - ',,,,,
Socket Analytics','70 E. 12th St Suite 2A',' - ','New York',,,,,
Socure','110 5th Ave ','5th Flr','New York',,,,,
SoftInWay','149 Madison Avenue','Suite 1008','New York',,,,,
"Softprofiles, Inc.'",' - ',' - ',' - ',,,,,
Software Proposal Portal Inc',' - ',' - ',' - ',,,,,
Soho Gallery For Digital Art','138 Sullivan St.',' - ','New York',,,,,
Sojo Studios',' - ',' - ','New York',,,,,
SolarList',' - ',' - ',' - ',,,,,
Solaris Entertainment',' - ',' - ',' - ',,,,,
Solaris Entertainment',' - ',' - ',' - ',,,,,
Soldthru',' - ',' - ',' - ',,,,,
Sole Survivor',' - ',' - ',' - ',,,,,
Solidoodle',' - ',' - ','Brooklyn',,,,,
Solis Spaces - The Gallery',' - ',' - ',' - ',,,,,
Sollega Inc.',' - ',' - ',' - ',,,,,
SoloNimbus',' - ',' - ',' - ',,,,,
Solonimbus',' - ',' - ',' - ',,,,,
Solve Media (formally AdCopy)',' - ',' - ','New York',,,,,
Solys',' - ',' - ',' - ',,,,,
SomaComm',' - ',' - ','New York',,,,,
Something Borrowed NY',' - ',' - ',' - ',,,,,
Something Digital',' - ',' - ','New York',,,,,
Sonar',' - ',' - ','New York',,,,,
SongCircle',' - ',' - ',' - ',,,,,
SongPlay',' - ',' - ',' - ',,,,,
SongSplits',' - ',' - ',' - ',,,,,
Songtrust',' - ',' - ','New York',,,,,
Songza',' - ',' - ','Long Island City',,,,,
Sonic Notify (Signal360)',"'251 5TH AVENUE, 6TH FLOOR'",' - ','New York',,,,,
Sophie Yogurt Company',' - ',' - ',' - ',,,,,
SortPrice',' - ',' - ','New York',,,,,
Sortie',' - ',' - ',' - ',,,,,
Soshio',' - ',' - ',' - ',,,,,
Soteria',' - ',' - ',' - ',,,,,
SoundCentralStation',' - ',' - ',' - ',,,,,
SoundScope',' - ',' - ',' - ',,,,,
SoundSight Smart Headphones',' - ',' - ',' - ',,,,,
Soup Up!',' - ',' - ',' - ',,,,,
SoupNextDoor',' - ',' - ',' - ',,,,,
Source4Style',' - ',' - ','New York',,,,,
SoyShocked',' - ',' - ',' - ',,,,,
SpaFinder Wellness (bTreated)',' - ',' - ','New York',,,,,
SpaGypsies',' - ',' - ',' - ',,,,,
"Spaarsh, Inc'",' - ',' - ',' - ',,,,,
SpaceMart',' - ',' - ',' - ',,,,,
Spaceman Studios',' - ',' - ',' - ',,,,,
Spanfeller Media Group','156 Fifth Ave',' - ','New York',,,,,
SpareChair','Park Slope',' - ','Brooklyn',,,,,
SpareStub',' - ',' - ',' - ',,,,,
Spark Authors Inc.',' - ',' - ',' - ',,,,,
Spark Printing',' - ',' - ',' - ',,,,,
Spark.fish',' - ',' - ',' - ',,,,,
SparkGrowth','154 Grand St. 2N-04',' - ','New York',,,,,
SparkRebel',' - ',' - ',' - ',,,,,
Sparklabs',' - ',' - ',' - ',,,,,
Speak-A-Long',' - ',' - ',' - ',,,,,
Speakaboos',' - ',' - ',' - ',,,,,
Special Applied Intelligence',' - ',' - ','Long Island City',,,,,
Special Needs Lifeline',' - ',' - ',' - ',,,,,
Specitrack',' - ',' - ',' - ',,,,,
Speech Empowered',' - ',' - ',' - ',,,,,
Speedy Energy Drink',' - ',' - ',' - ',,,,,
Spice & Spoon','201 E 20th St',' - ','New York',,,,,
SpiceToMeetYou',' - ',' - ',' - ',,,,,
SpiceToMeetYou',' - ',' - ',' - ',,,,,
"SpicyBot (360 Project, LLc)'",'4761 Broadway Ave','2V','New York',,,,,
Spida Design','115 E 57th St #1026',' - ','New York',,,,,
Splash (One Clipboard Inc.)','122 W26th Street','4th floor','New York',,,,,
Splice',' - ',' - ',' - ',,,,,
Spling',' - ',' - ',' - ',,,,,
Split Direct',' - ',' - ',' - ',,,,,
Split Movie LLC',' - ',' - ',' - ',,,,,
Spliterate',' - ',' - ',' - ',,,,,
Spoiled Milk','419 Park Ave South','2nd Flr','New York',,,,,
Sponsor Hub',' - ',' - ','New York',,,,,
"SponsorHub, Inc.'",' - ',' - ',' - ',,,,,
SponsorPitch',' - ',' - ','New York',,,,,
"Sponsored Ads, Inc.'",' - ',' - ','Brooklyn',,,,,
Sponsorous',' - ',' - ',' - ',,,,,
Sponsr',' - ',' - ',' - ',,,,,
Spontaneous',' - ',' - ',' - ',,,,,
Spoon','328 Water Street',' - ','New York',,,,,
Spoon Dive',' - ',' - ',' - ',,,,,
Spoonz',' - ',' - ',' - ',,,,,
SportChaser',' - ',' - ',' - ',,,,,
SportSetter','222 Broadway 21st floor',' - ','New York',,,,,
Sports Alliance',' - ',' - ',' - ',,,,,
Sports Media 101',' - ',' - ',' - ',,,,,
Sports Scholar',' - ',' - ',' - ',,,,,
Sports Watch',' - ',' - ',' - ',,,,,
Sports World Access',' - ',' - ',' - ',,,,,
Sportsvite',' - ',' - ','New York',,,,,
SpotMe',' - ',' - ',' - ',,,,,
SpotXchange','215 Park Avenue South','Suite 1805','New York',,,,,
Spotfront',' - ',' - ',' - ',,,,,
Spotify','76 Ninth Avenue','11th Floor','New York',,,,,
SpotlessCity',' - ',' - ',' - ',,,,,
Spotliter','1120 Avenue of the Americas','4th Floor','New York',,,,,
Spotted','137 Varick St','2nd floor','New York',,,,,
"Spoutlets, Inc.'",' - ',' - ',' - ',,,,,
Spoyle',' - ',' - ',' - ',,,,,
Spread',' - ',' - ',' - ',,,,,
Spring','584 Broadway',' - ','New York',,,,,
Springbase Media',' - ',' - ','New York',,,,,
Springleap',' - ',' - ',' - ',,,,,
Sprinklr',' - ',' - ','New York',,,,,
SproutVideo',"'""568 Broadway",,,,,,,
"11th Floor""'",' - ','New York','sproutvideo.com,,,,,
Spuni',' - ',' - ',' - ',,,,,
Spute It',' - ',' - ',' - ',,,,,
Sqoot',' - ',' - ',' - ',,,,,
Sqoot','199 Orchard',' - ','New York',,,,,
Squarespace',"'""459 Broadway, Fifth Floor",,,,,,,
"New York, NY 10013""'",' - ',' - ','http://www.squarespace.com,,,,,
Squeaky Wheel Media',' - ',' - ','New York',,,,,
Ssh-oes',' - ',' - ',' - ',,,,,
Stack Exchange',' - ',' - ','New York',,,,,
Stackpop',' - ',' - ',' - ',,,,,
Staff IT','485 7th Ave',"'10th Floor, Suite 1005'",'New York',,,,,
Stairway to Wisdom',' - ',' - ',' - ',,,,,
Staq',' - ',' - ',' - ',,,,,
StarSpotter App',' - ',' - ',' - ',,,,,
Starkweather',' - ',' - ',' - ',,,,,
StarlingHealth',' - ',' - ',' - ',,,,,
StartApp','41 East 11th St.','9th Floor','New York',,,,,
StartUp Box #QA',"'901 Hunts Point Ave, Bronx, New York 10474'",' - ',' - ',,,,,
Startup Buenos Aires',' - ',' - ',' - ',,,,,
Startup Giraffe',' - ',' - ','New York',,,,,
Startup Impuls',' - ',' - ',' - ',,,,,
Startup Threads',' - ',' - ',' - ',,,,,
StartupsNY',' - ',' - ',' - ',,,,,
Static Energy Drink',' - ',' - ',' - ',,,,,
Stealth Communications',' - ',' - ','New York',,,,,
SteamersSubShop',' - ',' - ',' - ',,,,,
Step Health',' - ',' - ',' - ',,,,,
Stereotypes',' - ',' - ',' - ',,,,,
Sterling Kane',' - ',' - ',' - ',,,,,
Steve's Ice Cream',' - ',' - ',' - ',,,,,
Steve's LLC',' - ',' - ',' - ',,,,,
Stileboard',' - ',' - ',' - ',,,,,
Stinger Messenger',' - ',' - ',' - ',,,,,
Stinkdigital','20 Jay Street','Suite 404','Brooklyn',,,,,
Stirplate.io',' - ',' - ',' - ',,,,,
Stitch Collective',' - ',' - ','New York',,,,,
Story 2 Sleep',' - ',' - ',' - ',,,,,
Story Shelter',' - ',' - ',' - ',,,,,
Story2 (formerly Story To College)',' - ',' - ',' - ',,,,,
Storybox',' - ',' - ',' - ',,,,,
Storyhunter',' - ',' - ',' - ',,,,,
Storyville','122 Spring St',' - ','New York',,,,,
Strategic Strategy Partners LLC',' - ',' - ',' - ',,,,,
Stratify',' - ',' - ',' - ',,,,,
Stray Boots',' - ',' - ','New York',,,,,
Street Potato',' - ',' - ',' - ',,,,,
StreetEasy',' - ',' - ','New York',,,,,
StreetEchoes',' - ',' - ',' - ',,,,,
StreetID.com',' - ',' - ',' - ',,,,,
Stride',' - ',' - ','New York',,,,,
Striking 101',' - ',' - ',' - ',,,,,
StructuredWeb',' - ',' - ','New York',,,,,
Student Launcher',' - ',' - ',' - ',,,,,
Student Launcher','412 Broadway','2','New York',,,,,
Student Loan Hero','500 Fashion Ave',' - ','New York',,,,,
Student to Student',' - ',' - ',' - ',,,,,
Studio Akko LLC',' - ',' - ','New York',,,,,
Studio Circuit',' - ',' - ',' - ',,,,,
Studio Mercury',' - ',' - ','Brooklyn',,,,,
Studio One',' - ',' - ','New York',,,,,
Study Adventure Development',' - ',' - ',' - ',,,,,
Study Write',' - ',' - ',' - ',,,,,
Stylark',' - ',' - ',' - ',,,,,
Style Coalition',' - ',' - ',' - ',,,,,
Style for Hire',' - ',' - ',' - ',,,,,
Style has a Pulse',' - ',' - ',' - ',,,,,
StyleCaster',' - ',' - ','New York',,,,,
StyleLikeU',' - ',' - ',' - ',,,,,
StyleSage',"'137 Varick Street, 2nd FL.  New York, NY 10013'","'137 Varick Street, 2nd FL. '",'New York',,,,,
StyleScan',' - ',' - ',' - ',,,,,
Styled NYC',' - ',' - ',' - ',,,,,
Stylinity',' - ',' - ',' - ',,,,,
Stylit',' - ',' - ',' - ',,,,,
Stylitics',' - ',' - ','New York',,,,,
Stylr',' - ',' - ',' - ',,,,,
Stylyt',' - ',' - ',' - ',,,,,
Sub Rosa',' - ',' - ','New York',,,,,
Subuno',' - ',' - ',' - ',,,,,
Subway Labs',' - ',' - ',' - ',,,,,
SubwayFunFinder.com',' - ',' - ','New York',,,,,
Success Ready',' - ',' - ',' - ',,,,,
Suddenlee','88 Crosby Street','Floor 3','New York',,,,,
SugarWaterRadio',' - ',' - ',' - ',,,,,
Suitey','214 West 29th Street Suite 410',' - ','New York',,,,,
Suits Realty LLC','1745 East 16th st ',' - ','Brooklyn',,,,,
Sulia',' - ',' - ','New York',,,,,
SumAll',' - ',' - ',' - ',,,,,
SumSphere Global',' - ',' - ',' - ',,,,,
SumStream',' - ',' - ',' - ',,,,,
"SumZero, Inc.'",' - ',' - ',' - ',,,,,
Sun Giant Energy',' - ',' - ',' - ',,,,,
SundaySky','242 W 27th. St.','6A','New York',,,,,
"Suneris, Inc.'",' - ',' - ',' - ',,,,,
SuperLuckyCat',' - ',' - ',' - ',,,,,
SuperStockJockey',' - ',' - ',' - ',,,,,
Superglued',' - ',' - ','New York',,,,,
Superior Legal Docs',' - ',' - ',' - ',,,,,
Supertouch',' - ',' - ','New York',,,,,
SureDone',' - ',' - ',' - ',,,,,
SurfSET Fitness',' - ',' - ',' - ',,,,,
Surpass the Limit',' - ',' - ',' - ',,,,,
Surreal Games',' - ',' - ',' - ',,,,,
Survival Sharing',' - ',' - ',' - ',,,,,
"Sus4Media, Inc.'",'6151 Delafield Avenue',' - ','Bronx',,,,,
Sushi-teria',' - ',' - ',' - ',,,,,
Sushifab',' - ',' - ',' - ',,,,,
Susty Party',' - ',' - ',' - ',,,,,
"Sutton Place Strategies, LLC'",' - ',' - ',' - ',,,,,
Svpply',' - ',' - ','New York',,,,,
Swapiz',' - ',' - ',' - ',,,,,
Swarm',' - ',' - ',' - ',,,,,
Swave Medical',' - ',' - ',' - ',,,,,
Sway Design',' - ',' - ','Brooklyn',,,,,
Swayspace',' - ',' - ','Brooklyn',,,,,
Sweat Sync',' - ',' - ',' - ',,,,,
Sweet Cheeks Vegan Bakery',' - ',' - ',' - ',,,,,
Sweet Victory',' - ',' - ',' - ',,,,,
SweetSpot New York',' - ',' - ',' - ',,,,,
Swell',' - ',' - ','New York',,,,,
SwellToDo',' - ',' - ',' - ',,,,,
Swifto','349 5th Avenue',' - ','New York',,,,,
Swishu',' - ',' - ',' - ',,,,,
Swiss Commerce',' - ',' - ','New York',,,,,
SwitchForce',' - ',' - ',' - ',,,,,
Switched Designs',' - ',' - ',' - ',,,,,
Swole Food',' - ',' - ',' - ',,,,,
"Swoon Beauty, LLC'",' - ',' - ',' - ',,,,,
SwoonNYC',' - ',' - ','New York',,,,,
Swup Club',' - ',' - ',' - ',,,,,
Swwapp',' - ',' - ',' - ',,,,,
Sybarite Productions',' - ',' - ',' - ',,,,,
"Symplitch Media, LLC'",' - ',' - ',' - ',,,,,
Symposium',' - ',' - ',' - ',,,,,
SyncroFinance LLC',' - ',' - ',' - ',,,,,
T-Bridge',' - ',' - ',' - ',,,,,
T.R.U.F.L.I APPERAL',' - ',' - ',' - ',,,,,
TAO',' - ',' - ',' - ',,,,,
TAPP',' - ',' - ',' - ',,,,,
TAY',' - ',' - ',' - ',,,,,
TBD',' - ',' - ',' - ',,,,,
TBD',' - ',' - ',' - ',,,,,
TBD',' - ',' - ',' - ',,,,,
TCH',' - ',' - ',' - ',,,,,
TED','250 Hudson St.',' - ','New York',,,,,
TED',' - ',' - ',' - ',,,,,
TENDIGI','45 Main St.','Suite 806','Brooklyn',,,,,
"TGK Technologies, LLC'",' - ',' - ',' - ',,,,,
THE AFRICAN WORLD BROADCASTING NETWORK',' - ',' - ',' - ',,,,,
THE HUNGRYMARKET.COM',' - ',' - ',' - ',,,,,
THE NEW YORK FAME',' - ',' - ',' - ',,,,,
THE POWERPARK',' - ',' - ',' - ',,,,,
THE VINEYARD AT ROSE HALL',' - ',' - ',' - ',,,,,
THG Coffee',' - ',' - ',' - ',,,,,
THINKINNOVATION?',' - ',' - ',' - ',,,,,
TIDBT',' - ',' - ',' - ',,,,,
TIPPL',' - ',' - ',' - ',,,,,
TLCengine',' - ',' - ',' - ',,,,,
TNJ-graphics',' - ',' - ',' - ',,,,,
TNTP',' - ',' - ',' - ',,,,,
TODA','20 Jay Street','Suite 821','Brooklyn',,,,,
TPI Real Estate Investment Services',' - ',' - ',' - ',,,,,
TPoints',' - ',' - ',' - ',,,,,
TREND~SEND',' - ',' - ',' - ',,,,,
"TSAG, Inc.'",' - ',' - ',' - ',,,,,
TUNEGENIE','73 Spring St','Suite 303b','New York',,,,,
TV Dinner',' - ',' - ',' - ',,,,,
"TYREK, LLC'",' - ',' - ',' - ',,,,,
Taap.it Local Marketplace',' - ',' - ',' - ',,,,,
Tabbed Media',' - ',' - ',' - ',,,,,
Tablet','6 West 18th Street',' - ','New York',,,,,
Tactic',' - ',' - ','New York',,,,,
Tactile Finance','137 Varick Street','2nd Floor','New York',,,,,
Tactile Navigation Tools',' - ',' - ',' - ',,,,,
TagMan',' - ',' - ','New York',,,,,
Tailwind (PinLeague)','510 e20th street','2B','New York',,,,,
Take Me Out Global LLC',' - ',' - ',' - ',,,,,
"Take The Interview, Inc.'",' - ',' - ',' - ',,,,,
Take a Cue',' - ',' - ',' - ',,,,,
Take-Two Interactive',' - ',' - ','New York',,,,,
Talely LLC',' - ',' - ',' - ',,,,,
TalentBrowser',' - ',' - ',' - ',,,,,
TalkAboutHealth',' - ',' - ',' - ',,,,,
TalkSession',' - ',' - ',' - ',,,,,
TalkSession',' - ',' - ',' - ',,,,,
Talking Media Group',' - ',' - ',' - ',,,,,
Tandent (Tandent Vision Science)','527 Third Avenue','Suite 238','New York',,,,,
Tanktwo Inc.',' - ',' - ',' - ',,,,,
Tanteo Spirits',' - ',' - ',' - ',,,,,
Tanteo Tequila',' - ',' - ',' - ',,,,,
TapEdition',' - ',' - ',' - ',,,,,
TapFury',' - ',' - ','New York',,,,,
TapRaise',' - ',' - ',' - ',,,,,
TapX Trading',' - ',' - ',' - ',,,,,
Tapactive',' - ',' - ',' - ',,,,,
Tapad',' - ',' - ',' - ',,,,,
Tapfame',' - ',' - ',' - ',,,,,
"Tapinator, Inc.'",' - ',' - ',' - ',,,,,
"Tapjoy, Inc'",'166  Mercer Street','Floor 2','New York',,,,,
Tappible',' - ',' - ',' - ',,,,,
Tarbell',' - ',' - ',' - ',,,,,
"TargetSpot, Inc.'",' - ',' - ','New York',,,,,
Targeted Social',' - ',' - ','New York',,,,,
Tarla Events',' - ',' - ',' - ',,,,,
TaskStream',' - ',' - ','New York',,,,,
TaskStrike',' - ',' - ',' - ',,,,,
Taskdoers',' - ',' - ',' - ',,,,,
Tasklite / CPS Creative','119 W 23rd',' - ','New York',,,,,
"Taste Of A Dream, LLC'",' - ',' - ',' - ',,,,,
Taste Savant','149 5th ave',' - ','New York',,,,,
Taste.Full',' - ',' - ',' - ',,,,,
TasteBuds Kitchen',' - ',' - ',' - ',,,,,
Tastebuds NYC',' - ',' - ',' - ',,,,,
Tasting Table',' - ',' - ',' - ',,,,,
Tattle',' - ',' - ',' - ',,,,,
Tattly',' - ',' - ','New York',,,,,
TaxiBuddie',' - ',' - ',' - ',,,,,
TaxiTreats',' - ',' - ',' - ',,,,,
Taykey','117 East 24th Street',' - ','New York',,,,,
Tea Time',' - ',' - ',' - ',,,,,
Teach For America',' - ',' - ',' - ',,,,,
Teach on the Beach',' - ',' - ',' - ',,,,,
TeachBoost',' - ',' - ',' - ',,,,,
Teachers Pay Teachers','295 Lafayette ','7th floor','New York',,,,,
Teachley',' - ',' - ',' - ',,,,,
Team Fund Up Inc.',' - ',' - ',' - ',,,,,
Team of JJ',' - ',' - ',' - ',,,,,
Teamitup.com',' - ',' - ',' - ',,,,,
Tech Helper',' - ',' - ',' - ',,,,,
TechSeri.es',' - ',' - ',' - ',,,,,
TechZarInfo','E 7th street',' - ','New York',,,,,
Techlicious',' - ',' - ',' - ',,,,,
Technology System Integrator',' - ',' - ',' - ',,,,,
Techonomy',' - ',' - ','New York',,,,,
Techotel Inc',' - ',' - ',' - ',,,,,
Techpacker',' - ',' - ',' - ',,,,,
Techsanity',' - ',' - ',' - ',,,,,
Teeming Media','1200 Broadway',"'2nd Floor, Suite D'",'New York',,,,,
Tekserve',' - ',' - ','New York',,,,,
Tel-Aviv University- The 10 Minute Health & Wellness System.',' - ',' - ',' - ',,,,,
Temboo',' - ',' - ','New York',,,,,
Templar Studios',' - ',' - ','New York',,,,,
TenGems.com',' - ',' - ',' - ',,,,,
Tengrade',' - ',' - ',' - ',,,,,
Tenlegs',' - ',' - ','New York',,,,,
Tenthwave',' - ',' - ','New York',,,,,
Tequila Casa Dragones',' - ',' - ',' - ',,,,,
Terrapin Stationers',' - ',' - ',' - ',,,,,
Tespack Inc.',' - ',' - ',' - ',,,,,
Test Company',' - ',' - ',' - ',,,,,
TestCo 1',' - ',' - ',' - ',,,,,
TestFlip.com',' - ',' - ',' - ',,,,,
Tetran Living',' - ',' - ',' - ',,,,,
TeuxDeux','10 Jay st.',' - ','New York',,,,,
TextPride',' - ',' - ',' - ',,,,,
TextTalks',' - ',' - ',' - ',,,,,
Textbook U',' - ',' - ',' - ',,,,,
Th!nk Smart',' - ',' - ',' - ',,,,,
Thames Engineering Ltd',' - ',' - ',' - ',,,,,
Thankful Registry',' - ',' - ',' - ',,,,,
"Thanks, Bro'",' - ',' - ',' - ',,,,,
Thankster.com',' - ',' - ','New York',,,,,
ThatsGoodness Entertainment',' - ',' - ',' - ',,,,,
Thatvideomagazine',' - ',' - ',' - ',,,,,
"The ""EVAC TRAC""'",' - ',' - ',' - ',,,,,
The 2 Hour Drill',' - ',' - ',' - ',,,,,
The 86 Company',' - ',' - ',' - ',,,,,
"The 90odd Project, Inc.'",' - ',' - ','New York',,,,,
"The 90odd Project, Inc.'",' - ',' - ',' - ',,,,,
The Appreciation Engine',' - ',' - ',' - ',,,,,
The Archerfish',' - ',' - ',' - ',,,,,
"The Army Cadets of New York, Inc.'",' - ',' - ',' - ',,,,,
The Atavist','68 Jay Street','Suite 422','Brooklyn',,,,,
The Athletes Network',' - ',' - ',' - ',,,,,
The Audit Portal',' - ',' - ',' - ',,,,,
The Bach',' - ',' - ',' - ',,,,,
The Baldwin Bawllerz Youth Foundation',' - ',' - ',' - ',,,,,
The Barbarian Group',' - ',' - ','New York',,,,,
The Birdy Inc',' - ',' - ','New York',,,,,
The Blanket Anchor®',' - ',' - ',' - ',,,,,
The Book Elf: The Ebook Sharing Social Network',' - ',' - ',' - ',,,,,
The Bosco',' - ',' - ','Brooklyn',,,,,
The Brooklyn Garage',' - ',' - ',' - ',,,,,
The Brooklyn Salsa Company',' - ',' - ',' - ',,,,,
"The Brown Consulting Group, LLC'",' - ',' - ',' - ',,,,,
"The CLIC, Inc.'",' - ',' - ',' - ',,,,,
The CONTRA Corporation',' - ',' - ',' - ',,,,,
The Calyx Institute',' - ',' - ',' - ',,,,,
The Cave - NYC',' - ',' - ',' - ',,,,,
The CellBoat Company',' - ',' - ',' - ',,,,,
The CementBloc','641 Sixth Avenue','Floor 5','New York',,,,,
The Chapter Media',' - ',' - ','New York',,,,,
The Christmas Collective',' - ',' - ',' - ',,,,,
The City Preschool',' - ',' - ',' - ',,,,,
The Clearstone Foundation',' - ',' - ',' - ',,,,,
The Closet Squad',' - ',' - ',' - ',,,,,
